split,xml_path,image_path,image_id,base_id,filename,width,height,class_name,xmin,ymin,xmax,ymax,box_width,box_height,box_area,box_area_ratio
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,462,518,472,547,10,29,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,413,519,424,546,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,176,516,187,548,11,32,352,0.0009777777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,223,515,235,545,12,30,360,0.001
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,269,516,282,544,13,28,364,0.001011111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,318,518,329,545,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,411,39,424,70,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,222,40,235,71,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,174,42,187,74,13,32,416,0.0011555555555555555
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,127,43,141,72,14,29,406,0.0011277777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,32,43,45,72,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,317,40,330,69,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,268,40,285,69,17,29,493,0.0013694444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_180.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_180.jpeg,20161027-SPI-AOI-1_180,20161027-SPI-AOI-1,20161027-SPI-AOI-1_180.jpg,600,600,Bad_podu,461,42,472,71,11,29,319,0.0008861111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,525,35,546,46,21,11,231,0.0006416666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,518,128,547,138,29,10,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,519,176,546,187,27,11,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,516,413,548,424,32,11,352,0.0009777777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,515,365,545,377,30,12,360,0.001
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,516,318,544,331,28,13,364,0.001011111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,518,271,545,282,27,11,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,39,176,70,189,31,13,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,40,365,71,378,31,13,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,42,413,74,426,32,13,416,0.0011555555555555555
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,43,459,72,473,29,14,406,0.0011277777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,43,555,72,568,29,13,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,40,270,69,283,29,13,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,40,315,69,332,29,17,493,0.0013694444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_270.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_270.jpeg,20161027-SPI-AOI-1_270,20161027-SPI-AOI-1,20161027-SPI-AOI-1_270.jpg,600,600,Bad_podu,42,128,71,139,29,11,319,0.0008861111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,54,554,75,565,21,11,231,0.0006416666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,53,462,82,472,29,10,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,54,413,81,424,27,11,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,52,176,84,187,32,11,352,0.0009777777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,55,223,85,235,30,12,360,0.001
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,56,269,84,282,28,13,364,0.001011111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,55,318,82,329,27,11,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,530,411,561,424,31,13,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,529,222,560,235,31,13,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,526,174,558,187,32,13,416,0.0011555555555555555
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,528,127,557,141,29,14,406,0.0011277777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,528,32,557,45,29,13,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,531,317,560,330,29,13,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,531,268,560,285,29,17,493,0.0013694444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_90.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_90.jpeg,20161027-SPI-AOI-1_90,20161027-SPI-AOI-1,20161027-SPI-AOI-1_90.jpg,600,600,Bad_podu,529,461,558,472,29,11,319,0.0008861111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,554,54,565,75,11,21,231,0.0006416666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,462,53,472,82,10,29,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,413,54,424,81,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,176,52,187,84,11,32,352,0.0009777777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,223,55,235,85,12,30,360,0.001
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,269,56,282,84,13,28,364,0.001011111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,318,55,329,82,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,411,530,424,561,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,222,529,235,560,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,174,526,187,558,13,32,416,0.0011555555555555555
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,127,528,141,557,14,29,406,0.0011277777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,32,528,45,557,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,317,531,330,560,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,268,531,285,560,17,29,493,0.0013694444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuiping.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuiping.jpeg,20161027-SPI-AOI-1_shuiping,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuiping.jpg,600,600,Bad_podu,461,529,472,558,11,29,319,0.0008861111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,35,525,46,546,11,21,231,0.0006416666666666667
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,128,518,138,547,10,29,290,0.0008055555555555556
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,176,519,187,546,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,413,516,424,548,11,32,352,0.0009777777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,365,515,377,545,12,30,360,0.001
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,318,516,331,544,13,28,364,0.001011111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,271,518,282,545,11,27,297,0.000825
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,176,39,189,70,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,365,40,378,71,13,31,403,0.0011194444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,413,42,426,74,13,32,416,0.0011555555555555555
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,459,43,473,72,14,29,406,0.0011277777777777777
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,555,43,568,72,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,270,40,283,69,13,29,377,0.0010472222222222222
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,315,40,332,69,17,29,493,0.0013694444444444444
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_shuzhi.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_shuzhi.jpeg,20161027-SPI-AOI-1_shuzhi,20161027-SPI-AOI-1,20161027-SPI-AOI-1_shuzhi.jpg,600,600,Bad_podu,128,42,139,71,11,29,319,0.0008861111111111111
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_suofang.jpeg,20161027-SPI-AOI-1_suofang,20161027-SPI-AOI-1,20161027-SPI-AOI-1_suofang.jpg,900,900,Bad_podu,52,80,69,112,17,32,544,0.000671604938271605
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_suofang.jpeg,20161027-SPI-AOI-1_suofang,20161027-SPI-AOI-1,20161027-SPI-AOI-1_suofang.jpg,900,900,Bad_podu,191,79,206,123,15,44,660,0.0008148148148148148
train_data_augmentation,data\raw\train_data_augmentation\Annotations\20161027-SPI-AOI-1_suofang.xml,data\raw\train_data_augmentation\JPEGImages\20161027-SPI-AOI-1_suofang.jpeg,20161027-SPI-AOI-1_suofang,20161027-SPI-AOI-1,20161027-SPI-AOI-1_suofang.jpg,900,900,Bad_podu,264,80,279,121,15,41,615,0.0007592592592592592
